IVId,ReadingId,Voltage,CurrentAmp
7501,751,0.0,7.69
7502,751,0.5,7.51
7503,751,1.0,7.17
7504,751,1.5,7.9
7505,751,2.0,6.93
7506,751,2.5,8.03
7507,751,3.0,8.05
7508,751,3.5,7.15
7509,751,4.0,6.91
7510,751,4.5,7.4
7511,752,0.0,8.02
7512,752,0.5,7.13
7513,752,1.0,8.11
7514,752,1.5,6.99
7515,752,2.0,7.26
7516,752,2.5,6.82
7517,752,3.0,8.34
7518,752,3.5,6.35
7519,752,4.0,7.61
7520,752,4.5,7.25
7521,753,0.0,8.67
7522,753,0.5,7.46
7523,753,1.0,8.44
7524,753,1.5,8.69
7525,753,2.0,7.53
7526,753,2.5,7.67
7527,753,3.0,6.71
7528,753,3.5,7.25
7529,753,4.0,6.51
7530,753,4.5,7.56
7531,754,0.0,8.79
7532,754,0.5,7.47
7533,754,1.0,8.76
7534,754,1.5,8.65
7535,754,2.0,7.02
7536,754,2.5,8.06
7537,754,3.0,6.55
7538,754,3.5,6.86
7539,754,4.0,7.31
7540,754,4.5,7.66
7541,755,0.0,8.14
7542,755,0.5,8.02
7543,755,1.0,7.16
7544,755,1.5,7.77
7545,755,2.0,7.97
7546,755,2.5,7.09
7547,755,3.0,7.8
7548,755,3.5,7.91
7549,755,4.0,6.61
7550,755,4.5,6.88
7551,756,0.0,8.72
7552,756,0.5,8.01
7553,756,1.0,8.13
7554,756,1.5,8.22
7555,756,2.0,6.68
7556,756,2.5,6.63
7557,756,3.0,8.29
7558,756,3.5,6.38
7559,756,4.0,7.81
7560,756,4.5,6.87
7561,757,0.0,7.7
7562,757,0.5,8.81
7563,757,1.0,7.57
7564,757,1.5,7.58
7565,757,2.0,7.27
7566,757,2.5,7.33
7567,757,3.0,7.6
7568,757,3.5,6.63
7569,757,4.0,7.69
7570,757,4.5,6.45
7571,758,0.0,8.83
7572,758,0.5,8.07
7573,758,1.0,7.86
7574,758,1.5,7.86
7575,758,2.0,6.92
7576,758,2.5,8.26
7577,758,3.0,7.52
7578,758,3.5,8.13
7579,758,4.0,7.23
7580,758,4.5,6.51
7581,759,0.0,7.84
7582,759,0.5,8.33
7583,759,1.0,8.24
7584,759,1.5,7.06
7585,759,2.0,7.66
7586,759,2.5,7.18
7587,759,3.0,6.75
7588,759,3.5,7.09
7589,759,4.0,6.35
7590,759,4.5,7.68
7591,760,0.0,7.36
7592,760,0.5,7.82
7593,760,1.0,8.78
7594,760,1.5,7.53
7595,760,2.0,7.88
7596,760,2.5,7.03
7597,760,3.0,7.99
7598,760,3.5,7.98
7599,760,4.0,6.22
7600,760,4.5,6.99
7601,761,0.0,8.72
7602,761,0.5,7.94
7603,761,1.0,7.88
7604,761,1.5,7.09
7605,761,2.0,8.02
7606,761,2.5,7.47
7607,761,3.0,6.99
7608,761,3.5,6.96
7609,761,4.0,7.0
7610,761,4.5,7.79
7611,762,0.0,7.64
7612,762,0.5,7.47
7613,762,1.0,7.75
7614,762,1.5,7.4
7615,762,2.0,8.39
7616,762,2.5,7.51
7617,762,3.0,7.71
7618,762,3.5,7.56
7619,762,4.0,7.42
7620,762,4.5,6.65
7621,763,0.0,7.44
7622,763,0.5,8.49
7623,763,1.0,8.05
7624,763,1.5,6.96
7625,763,2.0,6.96
7626,763,2.5,7.61
7627,763,3.0,7.24
7628,763,3.5,7.93
7629,763,4.0,7.15
7630,763,4.5,7.38
7631,764,0.0,8.93
7632,764,0.5,7.24
7633,764,1.0,8.66
7634,764,1.5,8.19
7635,764,2.0,7.77
7636,764,2.5,7.49
7637,764,3.0,7.13
7638,764,3.5,7.54
7639,764,4.0,6.31
7640,764,4.5,6.76
7641,765,0.0,7.95
7642,765,0.5,8.2
7643,765,1.0,7.47
7644,765,1.5,8.19
7645,765,2.0,7.01
7646,765,2.5,7.01
7647,765,3.0,6.51
7648,765,3.5,6.42
7649,765,4.0,6.99
7650,765,4.5,6.41
7651,766,0.0,7.46
7652,766,0.5,8.63
7653,766,1.0,7.09
7654,766,1.5,7.88
7655,766,2.0,8.23
7656,766,2.5,7.23
7657,766,3.0,7.96
7658,766,3.5,6.5
7659,766,4.0,6.36
7660,766,4.5,7.53
7661,767,0.0,7.62
7662,767,0.5,8.04
7663,767,1.0,7.23
7664,767,1.5,7.62
7665,767,2.0,8.28
7666,767,2.5,6.72
7667,767,3.0,7.33
7668,767,3.5,7.3
7669,767,4.0,6.69
7670,767,4.5,7.12
7671,768,0.0,7.05
7672,768,0.5,6.99
7673,768,1.0,8.66
7674,768,1.5,7.25
7675,768,2.0,7.03
7676,768,2.5,8.22
7677,768,3.0,6.7
7678,768,3.5,7.62
7679,768,4.0,6.37
7680,768,4.5,6.14
7681,769,0.0,7.71
7682,769,0.5,8.35
7683,769,1.0,7.44
7684,769,1.5,7.08
7685,769,2.0,8.33
7686,769,2.5,8.26
7687,769,3.0,6.8
7688,769,3.5,6.43
7689,769,4.0,7.91
7690,769,4.5,7.62
7691,770,0.0,8.79
7692,770,0.5,8.75
7693,770,1.0,7.35
7694,770,1.5,7.36
7695,770,2.0,8.02
7696,770,2.5,7.97
7697,770,3.0,7.86
7698,770,3.5,8.08
7699,770,4.0,6.37
7700,770,4.5,7.24
7701,771,0.0,7.74
7702,771,0.5,7.8
7703,771,1.0,7.98
7704,771,1.5,8.53
7705,771,2.0,6.8
7706,771,2.5,8.45
7707,771,3.0,7.73
7708,771,3.5,7.92
7709,771,4.0,6.92
7710,771,4.5,6.88
7711,772,0.0,7.86
7712,772,0.5,8.8
7713,772,1.0,8.57
7714,772,1.5,7.68
7715,772,2.0,8.44
7716,772,2.5,7.46
7717,772,3.0,7.44
7718,772,3.5,7.82
7719,772,4.0,7.01
7720,772,4.5,6.83
7721,773,0.0,7.58
7722,773,0.5,7.98
7723,773,1.0,7.82
7724,773,1.5,7.81
7725,773,2.0,7.04
7726,773,2.5,7.02
7727,773,3.0,6.43
7728,773,3.5,6.72
7729,773,4.0,6.48
7730,773,4.5,6.14
7731,774,0.0,7.11
7732,774,0.5,8.71
7733,774,1.0,8.43
7734,774,1.5,7.18
7735,774,2.0,7.84
7736,774,2.5,7.23
7737,774,3.0,6.96
7738,774,3.5,7.32
7739,774,4.0,6.53
7740,774,4.5,6.75
7741,775,0.0,8.18
7742,775,0.5,6.97
7743,775,1.0,7.94
7744,775,1.5,8.58
7745,775,2.0,8.13
7746,775,2.5,7.89
7747,775,3.0,6.47
7748,775,3.5,8.1
7749,775,4.0,7.92
7750,775,4.5,8.06
7751,776,0.0,7.83
7752,776,0.5,7.51
7753,776,1.0,7.18
7754,776,1.5,7.69
7755,776,2.0,8.08
7756,776,2.5,7.68
7757,776,3.0,7.69
7758,776,3.5,8.13
7759,776,4.0,6.51
7760,776,4.5,8.09
7761,777,0.0,8.52
7762,777,0.5,6.99
7763,777,1.0,6.89
7764,777,1.5,8.25
7765,777,2.0,7.55
7766,777,2.5,6.76
7767,777,3.0,8.38
7768,777,3.5,8.02
7769,777,4.0,6.38
7770,777,4.5,6.72
7771,778,0.0,8.06
7772,778,0.5,8.73
7773,778,1.0,8.24
7774,778,1.5,6.96
7775,778,2.0,8.46
7776,778,2.5,6.9
7777,778,3.0,7.26
7778,778,3.5,6.59
7779,778,4.0,6.81
7780,778,4.5,7.61
7781,779,0.0,8.93
7782,779,0.5,8.7
7783,779,1.0,7.1
7784,779,1.5,8.43
7785,779,2.0,8.3
7786,779,2.5,7.46
7787,779,3.0,7.8
7788,779,3.5,7.8
7789,779,4.0,7.54
7790,779,4.5,6.52
7791,780,0.0,8.68
7792,780,0.5,7.95
7793,780,1.0,7.24
7794,780,1.5,7.85
7795,780,2.0,6.84
7796,780,2.5,7.91
7797,780,3.0,7.69
7798,780,3.5,7.61
7799,780,4.0,7.12
7800,780,4.5,7.34
7801,781,0.0,7.88
7802,781,0.5,7.65
7803,781,1.0,7.22
7804,781,1.5,8.17
7805,781,2.0,7.39
7806,781,2.5,7.05
7807,781,3.0,7.75
7808,781,3.5,7.11
7809,781,4.0,7.06
7810,781,4.5,6.86
7811,782,0.0,7.1
7812,782,0.5,8.09
7813,782,1.0,8.17
7814,782,1.5,6.96
7815,782,2.0,7.47
7816,782,2.5,7.36
7817,782,3.0,7.02
7818,782,3.5,6.41
7819,782,4.0,7.88
7820,782,4.5,7.4
7821,783,0.0,7.49
7822,783,0.5,8.67
7823,783,1.0,7.31
7824,783,1.5,7.98
7825,783,2.0,7.74
7826,783,2.5,7.97
7827,783,3.0,7.75
7828,783,3.5,7.57
7829,783,4.0,7.56
7830,783,4.5,7.14
7831,784,0.0,7.39
7832,784,0.5,7.03
7833,784,1.0,6.93
7834,784,1.5,7.3
7835,784,2.0,7.25
7836,784,2.5,6.74
7837,784,3.0,7.19
7838,784,3.5,7.83
7839,784,4.0,7.78
7840,784,4.5,7.33
7841,785,0.0,7.77
7842,785,0.5,7.2
7843,785,1.0,6.86
7844,785,1.5,6.87
7845,785,2.0,8.11
7846,785,2.5,7.05
7847,785,3.0,6.48
7848,785,3.5,6.44
7849,785,4.0,7.63
7850,785,4.5,7.61
7851,786,0.0,8.24
7852,786,0.5,7.56
7853,786,1.0,7.54
7854,786,1.5,8.69
7855,786,2.0,6.75
7856,786,2.5,7.05
7857,786,3.0,6.56
7858,786,3.5,7.37
7859,786,4.0,6.76
7860,786,4.5,6.9
7861,787,0.0,8.69
7862,787,0.5,8.22
7863,787,1.0,7.46
7864,787,1.5,8.58
7865,787,2.0,8.53
7866,787,2.5,7.99
7867,787,3.0,7.1
7868,787,3.5,7.76
7869,787,4.0,7.77
7870,787,4.5,7.58
7871,788,0.0,7.79
7872,788,0.5,7.95
7873,788,1.0,8.2
7874,788,1.5,7.74
7875,788,2.0,7.24
7876,788,2.5,7.45
7877,788,3.0,8.28
7878,788,3.5,7.03
7879,788,4.0,7.72
7880,788,4.5,6.18
7881,789,0.0,8.78
7882,789,0.5,7.72
7883,789,1.0,8.37
7884,789,1.5,8.18
7885,789,2.0,7.13
7886,789,2.5,6.94
7887,789,3.0,6.4
7888,789,3.5,6.77
7889,789,4.0,7.88
7890,789,4.5,7.03
7891,790,0.0,7.69
7892,790,0.5,7.59
7893,790,1.0,7.82
7894,790,1.5,7.71
7895,790,2.0,8.04
7896,790,2.5,6.87
7897,790,3.0,6.55
7898,790,3.5,6.7
7899,790,4.0,7.11
7900,790,4.5,6.31
7901,791,0.0,8.39
7902,791,0.5,8.09
7903,791,1.0,7.83
7904,791,1.5,7.91
7905,791,2.0,6.92
7906,791,2.5,8.0
7907,791,3.0,6.9
7908,791,3.5,7.18
7909,791,4.0,7.27
7910,791,4.5,7.51
7911,792,0.0,8.18
7912,792,0.5,8.2
7913,792,1.0,7.76
7914,792,1.5,8.58
7915,792,2.0,7.14
7916,792,2.5,7.1
7917,792,3.0,8.21
7918,792,3.5,7.19
7919,792,4.0,7.13
7920,792,4.5,8.01
7921,793,0.0,7.04
7922,793,0.5,7.33
7923,793,1.0,8.01
7924,793,1.5,7.66
7925,793,2.0,7.1
7926,793,2.5,6.85
7927,793,3.0,7.43
7928,793,3.5,7.73
7929,793,4.0,6.7
7930,793,4.5,6.77
7931,794,0.0,7.83
7932,794,0.5,8.38
7933,794,1.0,7.24
7934,794,1.5,7.11
7935,794,2.0,6.92
7936,794,2.5,7.2
7937,794,3.0,6.7
7938,794,3.5,7.49
7939,794,4.0,6.38
7940,794,4.5,6.35
7941,795,0.0,8.06
7942,795,0.5,7.28
7943,795,1.0,8.28
7944,795,1.5,8.5
7945,795,2.0,7.4
7946,795,2.5,8.17
7947,795,3.0,6.52
7948,795,3.5,6.88
7949,795,4.0,6.2
7950,795,4.5,6.72
7951,796,0.0,9.0
7952,796,0.5,8.85
7953,796,1.0,8.42
7954,796,1.5,7.55
7955,796,2.0,7.03
7956,796,2.5,7.63
7957,796,3.0,7.35
7958,796,3.5,6.5
7959,796,4.0,7.93
7960,796,4.5,7.49
7961,797,0.0,8.89
7962,797,0.5,8.24
7963,797,1.0,6.96
7964,797,1.5,7.17
7965,797,2.0,8.44
7966,797,2.5,7.07
7967,797,3.0,8.39
7968,797,3.5,7.99
7969,797,4.0,6.92
7970,797,4.5,8.06
7971,798,0.0,7.86
7972,798,0.5,8.17
7973,798,1.0,7.24
7974,798,1.5,7.99
7975,798,2.0,7.1
7976,798,2.5,7.79
7977,798,3.0,7.97
7978,798,3.5,7.37
7979,798,4.0,6.43
7980,798,4.5,6.33
7981,799,0.0,7.97
7982,799,0.5,8.82
7983,799,1.0,8.68
7984,799,1.5,6.72
7985,799,2.0,8.08
7986,799,2.5,7.54
7987,799,3.0,7.23
7988,799,3.5,7.22
7989,799,4.0,6.88
7990,799,4.5,7.41
7991,800,0.0,7.06
7992,800,0.5,8.65
7993,800,1.0,8.72
7994,800,1.5,7.54
7995,800,2.0,7.02
7996,800,2.5,6.83
7997,800,3.0,7.02
7998,800,3.5,7.94
7999,800,4.0,7.19
8000,800,4.5,7.67
8001,801,0.0,7.78
8002,801,0.5,8.21
8003,801,1.0,8.25
8004,801,1.5,7.69
8005,801,2.0,8.14
8006,801,2.5,7.02
8007,801,3.0,7.33
8008,801,3.5,6.52
8009,801,4.0,7.79
8010,801,4.5,6.94
8011,802,0.0,8.77
8012,802,0.5,8.86
8013,802,1.0,7.02
8014,802,1.5,7.56
8015,802,2.0,8.27
8016,802,2.5,8.47
8017,802,3.0,7.92
8018,802,3.5,7.25
8019,802,4.0,7.73
8020,802,4.5,7.63
8021,803,0.0,8.03
8022,803,0.5,7.71
8023,803,1.0,6.99
8024,803,1.5,7.08
8025,803,2.0,6.7
8026,803,2.5,7.27
8027,803,3.0,6.97
8028,803,3.5,7.0
8029,803,4.0,6.92
8030,803,4.5,6.64
8031,804,0.0,8.8
8032,804,0.5,8.85
8033,804,1.0,8.42
8034,804,1.5,8.64
8035,804,2.0,8.6
8036,804,2.5,7.06
8037,804,3.0,8.09
8038,804,3.5,7.35
8039,804,4.0,6.46
8040,804,4.5,6.22
8041,805,0.0,8.24
8042,805,0.5,8.64
8043,805,1.0,7.4
8044,805,1.5,8.52
8045,805,2.0,7.36
8046,805,2.5,7.32
8047,805,3.0,7.81
8048,805,3.5,6.54
8049,805,4.0,7.45
8050,805,4.5,7.4
8051,806,0.0,8.78
8052,806,0.5,8.64
8053,806,1.0,6.81
8054,806,1.5,7.8
8055,806,2.0,7.35
8056,806,2.5,6.99
8057,806,3.0,8.28
8058,806,3.5,6.66
8059,806,4.0,6.27
8060,806,4.5,7.55
8061,807,0.0,8.84
8062,807,0.5,7.25
8063,807,1.0,8.31
8064,807,1.5,8.53
8065,807,2.0,6.84
8066,807,2.5,7.5
8067,807,3.0,8.38
8068,807,3.5,7.53
8069,807,4.0,7.74
8070,807,4.5,6.67
8071,808,0.0,7.22
8072,808,0.5,7.63
8073,808,1.0,8.42
8074,808,1.5,8.09
8075,808,2.0,7.83
8076,808,2.5,7.25
8077,808,3.0,7.06
8078,808,3.5,6.33
8079,808,4.0,7.66
8080,808,4.5,6.21
8081,809,0.0,7.72
8082,809,0.5,7.21
8083,809,1.0,8.65
8084,809,1.5,7.96
8085,809,2.0,8.17
8086,809,2.5,7.13
8087,809,3.0,7.35
8088,809,3.5,7.02
8089,809,4.0,7.07
8090,809,4.5,6.3
8091,810,0.0,8.1
8092,810,0.5,8.02
8093,810,1.0,7.4
8094,810,1.5,7.41
8095,810,2.0,7.62
8096,810,2.5,7.38
8097,810,3.0,7.36
8098,810,3.5,8.06
8099,810,4.0,6.66
8100,810,4.5,7.5
8101,811,0.0,7.91
8102,811,0.5,7.57
8103,811,1.0,8.7
8104,811,1.5,7.62
8105,811,2.0,6.74
8106,811,2.5,8.4
8107,811,3.0,6.98
8108,811,3.5,7.27
8109,811,4.0,7.1
8110,811,4.5,7.37
8111,812,0.0,7.74
8112,812,0.5,8.22
8113,812,1.0,7.65
8114,812,1.5,8.58
8115,812,2.0,7.53
8116,812,2.5,8.45
8117,812,3.0,7.24
8118,812,3.5,7.08
8119,812,4.0,6.76
8120,812,4.5,6.93
8121,813,0.0,7.37
8122,813,0.5,7.4
8123,813,1.0,6.85
8124,813,1.5,7.88
8125,813,2.0,8.33
8126,813,2.5,7.4
8127,813,3.0,6.87
8128,813,3.5,7.02
8129,813,4.0,6.84
8130,813,4.5,6.77
8131,814,0.0,7.86
8132,814,0.5,7.02
8133,814,1.0,7.24
8134,814,1.5,7.91
8135,814,2.0,7.18
8136,814,2.5,7.07
8137,814,3.0,6.46
8138,814,3.5,6.8
8139,814,4.0,7.49
8140,814,4.5,6.96
8141,815,0.0,7.35
8142,815,0.5,8.56
8143,815,1.0,7.58
8144,815,1.5,8.41
8145,815,2.0,8.37
8146,815,2.5,8.2
8147,815,3.0,6.65
8148,815,3.5,8.3
8149,815,4.0,6.28
8150,815,4.5,7.74
8151,816,0.0,7.66
8152,816,0.5,7.26
8153,816,1.0,7.3
8154,816,1.5,7.53
8155,816,2.0,7.54
8156,816,2.5,7.69
8157,816,3.0,6.66
8158,816,3.5,7.71
8159,816,4.0,8.04
8160,816,4.5,7.95
8161,817,0.0,8.83
8162,817,0.5,7.21
8163,817,1.0,6.84
8164,817,1.5,7.14
8165,817,2.0,7.62
8166,817,2.5,8.4
8167,817,3.0,7.22
8168,817,3.5,8.26
8169,817,4.0,7.35
8170,817,4.5,6.73
8171,818,0.0,7.61
8172,818,0.5,7.97
8173,818,1.0,7.78
8174,818,1.5,8.49
8175,818,2.0,7.32
8176,818,2.5,7.38
8177,818,3.0,8.21
8178,818,3.5,8.2
8179,818,4.0,6.36
8180,818,4.5,7.6
8181,819,0.0,7.98
8182,819,0.5,8.51
8183,819,1.0,6.84
8184,819,1.5,8.67
8185,819,2.0,6.61
8186,819,2.5,7.68
8187,819,3.0,7.16
8188,819,3.5,6.47
8189,819,4.0,6.81
8190,819,4.5,7.83
8191,820,0.0,8.39
8192,820,0.5,8.39
8193,820,1.0,7.93
8194,820,1.5,7.88
8195,820,2.0,8.57
8196,820,2.5,6.59
8197,820,3.0,7.19
8198,820,3.5,6.39
8199,820,4.0,6.7
8200,820,4.5,7.88
8201,821,0.0,7.62
8202,821,0.5,7.61
8203,821,1.0,7.33
8204,821,1.5,7.85
8205,821,2.0,7.05
8206,821,2.5,6.62
8207,821,3.0,7.22
8208,821,3.5,6.89
8209,821,4.0,6.26
8210,821,4.5,6.18
8211,822,0.0,8.75
8212,822,0.5,8.13
8213,822,1.0,8.18
8214,822,1.5,7.41
8215,822,2.0,7.97
8216,822,2.5,8.16
8217,822,3.0,8.3
8218,822,3.5,6.86
8219,822,4.0,6.54
8220,822,4.5,7.13
8221,823,0.0,8.25
8222,823,0.5,8.37
8223,823,1.0,8.47
8224,823,1.5,8.25
8225,823,2.0,8.45
8226,823,2.5,7.68
8227,823,3.0,7.41
8228,823,3.5,7.48
8229,823,4.0,7.73
8230,823,4.5,7.71
8231,824,0.0,7.79
8232,824,0.5,8.02
8233,824,1.0,7.05
8234,824,1.5,8.45
8235,824,2.0,7.05
8236,824,2.5,7.74
8237,824,3.0,7.3
8238,824,3.5,7.84
8239,824,4.0,8.08
8240,824,4.5,6.31
8241,825,0.0,8.65
8242,825,0.5,7.26
8243,825,1.0,8.67
8244,825,1.5,7.5
8245,825,2.0,8.34
8246,825,2.5,8.25
8247,825,3.0,6.4
8248,825,3.5,6.49
8249,825,4.0,8.12
8250,825,4.5,6.91
8251,826,0.0,8.29
8252,826,0.5,7.81
8253,826,1.0,7.79
8254,826,1.5,8.01
8255,826,2.0,6.92
8256,826,2.5,7.85
8257,826,3.0,6.86
8258,826,3.5,7.58
8259,826,4.0,7.11
8260,826,4.5,7.96
8261,827,0.0,7.69
8262,827,0.5,6.92
8263,827,1.0,8.21
8264,827,1.5,8.38
8265,827,2.0,7.3
8266,827,2.5,8.09
8267,827,3.0,7.56
8268,827,3.5,8.07
8269,827,4.0,7.41
8270,827,4.5,7.88
8271,828,0.0,8.9
8272,828,0.5,8.18
8273,828,1.0,8.07
8274,828,1.5,7.16
8275,828,2.0,8.46
8276,828,2.5,8.23
8277,828,3.0,6.57
8278,828,3.5,8.27
8279,828,4.0,6.34
8280,828,4.5,6.97
8281,829,0.0,8.14
8282,829,0.5,8.33
8283,829,1.0,6.84
8284,829,1.5,7.47
8285,829,2.0,7.69
8286,829,2.5,8.29
8287,829,3.0,7.1
8288,829,3.5,7.73
8289,829,4.0,8.01
8290,829,4.5,6.92
8291,830,0.0,7.59
8292,830,0.5,7.89
8293,830,1.0,8.18
8294,830,1.5,7.11
8295,830,2.0,7.84
8296,830,2.5,8.47
8297,830,3.0,7.37
8298,830,3.5,7.84
8299,830,4.0,6.39
8300,830,4.5,7.33
8301,831,0.0,8.2
8302,831,0.5,6.99
8303,831,1.0,6.96
8304,831,1.5,8.69
8305,831,2.0,8.38
8306,831,2.5,6.94
8307,831,3.0,7.47
8308,831,3.5,7.99
8309,831,4.0,6.86
8310,831,4.5,7.05
8311,832,0.0,7.58
8312,832,0.5,8.13
8313,832,1.0,7.58
8314,832,1.5,6.91
8315,832,2.0,7.94
8316,832,2.5,8.24
8317,832,3.0,8.34
8318,832,3.5,6.74
8319,832,4.0,7.63
8320,832,4.5,6.3
8321,833,0.0,7.74
8322,833,0.5,8.61
8323,833,1.0,7.09
8324,833,1.5,8.6
8325,833,2.0,7.52
8326,833,2.5,8.01
8327,833,3.0,7.51
8328,833,3.5,7.98
8329,833,4.0,7.05
8330,833,4.5,6.14
8331,834,0.0,7.47
8332,834,0.5,7.36
8333,834,1.0,7.69
8334,834,1.5,8.44
8335,834,2.0,8.52
8336,834,2.5,7.3
8337,834,3.0,8.16
8338,834,3.5,8.23
8339,834,4.0,7.34
8340,834,4.5,6.27
8341,835,0.0,8.52
8342,835,0.5,8.23
8343,835,1.0,7.22
8344,835,1.5,8.01
8345,835,2.0,7.76
8346,835,2.5,7.77
8347,835,3.0,7.24
8348,835,3.5,7.75
8349,835,4.0,6.37
8350,835,4.5,6.43
8351,836,0.0,7.29
8352,836,0.5,7.84
8353,836,1.0,7.38
8354,836,1.5,8.4
8355,836,2.0,7.41
8356,836,2.5,6.57
8357,836,3.0,7.87
8358,836,3.5,6.33
8359,836,4.0,7.18
8360,836,4.5,7.28
8361,837,0.0,8.79
8362,837,0.5,7.67
8363,837,1.0,7.2
8364,837,1.5,7.78
8365,837,2.0,8.39
8366,837,2.5,6.69
8367,837,3.0,6.47
8368,837,3.5,6.97
8369,837,4.0,7.03
8370,837,4.5,6.75
8371,838,0.0,8.82
8372,838,0.5,8.73
8373,838,1.0,7.87
8374,838,1.5,6.78
8375,838,2.0,7.13
8376,838,2.5,7.57
8377,838,3.0,7.8
8378,838,3.5,7.59
8379,838,4.0,6.63
8380,838,4.5,7.94
8381,839,0.0,7.08
8382,839,0.5,7.5
8383,839,1.0,7.84
8384,839,1.5,7.63
8385,839,2.0,7.92
8386,839,2.5,8.0
8387,839,3.0,8.31
8388,839,3.5,8.11
8389,839,4.0,7.85
8390,839,4.5,7.29
8391,840,0.0,8.66
8392,840,0.5,8.55
8393,840,1.0,8.43
8394,840,1.5,8.35
8395,840,2.0,7.98
8396,840,2.5,8.23
8397,840,3.0,7.76
8398,840,3.5,7.8
8399,840,4.0,6.74
8400,840,4.5,8.02
8401,841,0.0,8.81
8402,841,0.5,8.72
8403,841,1.0,7.41
8404,841,1.5,8.08
8405,841,2.0,7.6
8406,841,2.5,8.1
8407,841,3.0,8.38
8408,841,3.5,7.06
8409,841,4.0,7.75
8410,841,4.5,6.19
8411,842,0.0,8.99
8412,842,0.5,7.55
8413,842,1.0,7.71
8414,842,1.5,8.16
8415,842,2.0,6.83
8416,842,2.5,8.03
8417,842,3.0,8.07
8418,842,3.5,6.74
8419,842,4.0,6.78
8420,842,4.5,7.56
8421,843,0.0,7.64
8422,843,0.5,7.51
8423,843,1.0,7.24
8424,843,1.5,6.75
8425,843,2.0,7.95
8426,843,2.5,7.58
8427,843,3.0,6.9
8428,843,3.5,6.57
8429,843,4.0,7.62
8430,843,4.5,7.69
8431,844,0.0,7.91
8432,844,0.5,8.02
8433,844,1.0,7.09
8434,844,1.5,8.25
8435,844,2.0,7.77
8436,844,2.5,7.72
8437,844,3.0,6.47
8438,844,3.5,7.47
8439,844,4.0,7.61
8440,844,4.5,7.22
8441,845,0.0,7.79
8442,845,0.5,8.56
8443,845,1.0,8.23
8444,845,1.5,6.85
8445,845,2.0,6.71
8446,845,2.5,7.46
8447,845,3.0,7.74
8448,845,3.5,6.32
8449,845,4.0,7.93
8450,845,4.5,7.0
8451,846,0.0,7.78
8452,846,0.5,8.1
8453,846,1.0,7.25
8454,846,1.5,7.41
8455,846,2.0,7.83
8456,846,2.5,8.04
8457,846,3.0,6.43
8458,846,3.5,6.92
8459,846,4.0,7.86
8460,846,4.5,6.97
8461,847,0.0,8.53
8462,847,0.5,7.73
8463,847,1.0,7.92
8464,847,1.5,8.4
8465,847,2.0,7.36
8466,847,2.5,8.12
8467,847,3.0,8.22
8468,847,3.5,8.01
8469,847,4.0,7.73
8470,847,4.5,6.82
8471,848,0.0,8.71
8472,848,0.5,7.76
8473,848,1.0,6.9
8474,848,1.5,6.86
8475,848,2.0,8.27
8476,848,2.5,6.92
8477,848,3.0,6.9
8478,848,3.5,7.36
8479,848,4.0,7.35
8480,848,4.5,7.22
8481,849,0.0,8.39
8482,849,0.5,7.54
8483,849,1.0,8.14
8484,849,1.5,8.62
8485,849,2.0,7.94
8486,849,2.5,8.2
8487,849,3.0,8.23
8488,849,3.5,6.92
8489,849,4.0,8.1
8490,849,4.5,7.16
8491,850,0.0,8.86
8492,850,0.5,8.09
8493,850,1.0,6.98
8494,850,1.5,8.38
8495,850,2.0,8.13
8496,850,2.5,6.99
8497,850,3.0,7.31
8498,850,3.5,6.47
8499,850,4.0,6.93
8500,850,4.5,7.57
8501,851,0.0,7.48
8502,851,0.5,6.98
8503,851,1.0,8.02
8504,851,1.5,7.08
8505,851,2.0,6.63
8506,851,2.5,6.79
8507,851,3.0,6.77
8508,851,3.5,6.97
8509,851,4.0,7.43
8510,851,4.5,7.64
8511,852,0.0,7.04
8512,852,0.5,7.5
8513,852,1.0,7.04
8514,852,1.5,8.15
8515,852,2.0,8.02
8516,852,2.5,8.24
8517,852,3.0,7.6
8518,852,3.5,7.85
8519,852,4.0,7.57
8520,852,4.5,6.26
8521,853,0.0,8.6
8522,853,0.5,8.39
8523,853,1.0,8.76
8524,853,1.5,7.46
8525,853,2.0,7.71
8526,853,2.5,7.11
8527,853,3.0,8.02
8528,853,3.5,7.23
8529,853,4.0,6.78
8530,853,4.5,6.98
8531,854,0.0,7.36
8532,854,0.5,7.81
8533,854,1.0,7.75
8534,854,1.5,8.46
8535,854,2.0,7.25
8536,854,2.5,8.11
8537,854,3.0,6.66
8538,854,3.5,7.48
8539,854,4.0,8.1
8540,854,4.5,6.31
8541,855,0.0,7.08
8542,855,0.5,7.44
8543,855,1.0,8.33
8544,855,1.5,7.53
8545,855,2.0,7.17
8546,855,2.5,8.37
8547,855,3.0,6.92
8548,855,3.5,7.15
8549,855,4.0,8.09
8550,855,4.5,7.04
8551,856,0.0,7.47
8552,856,0.5,8.19
8553,856,1.0,8.3
8554,856,1.5,8.55
8555,856,2.0,7.22
8556,856,2.5,7.95
8557,856,3.0,6.63
8558,856,3.5,7.27
8559,856,4.0,7.3
8560,856,4.5,6.88
8561,857,0.0,7.27
8562,857,0.5,6.93
8563,857,1.0,7.35
8564,857,1.5,7.71
8565,857,2.0,6.94
8566,857,2.5,7.94
8567,857,3.0,7.95
8568,857,3.5,7.95
8569,857,4.0,6.86
8570,857,4.5,7.37
8571,858,0.0,7.1
8572,858,0.5,7.69
8573,858,1.0,8.53
8574,858,1.5,7.07
8575,858,2.0,7.48
