ReadingId,SubId,Timestamp,ReadTime,Wattage,Plant,ToolName,ToolLine,PassFail,CreatedAt
696,FS-2026-0696,2026-08-30 00:36:00,1.71,339.27,Toledo,Boiler,A,1,2026-09-11 18:08:51
697,FS-2026-0697,2026-08-13 23:09:00,0.88,302.21,Perrysburg,Boiler,A,0,2026-09-11 18:08:51
698,FS-2026-0698,2026-08-26 23:02:00,0.85,261.4,Toledo,Flasher,A,1,2026-09-11 18:08:51
699,FS-2026-0699,2026-08-27 09:38:00,1.32,342.73,Toledo,Flasher,B,0,2026-09-11 18:08:51
700,FS-2026-0700,2026-08-12 18:32:00,2.54,341.07,Perrysburg,Boiler,B,1,2026-09-11 18:08:51
701,FS-2026-0701,2026-08-22 22:44:00,1.1,341.86,Perrysburg,Flasher,A,1,2026-09-11 18:08:51
702,FS-2026-0702,2026-08-15 18:00:00,0.7,250.55,Perrysburg,Flasher,B,0,2026-09-11 18:08:51
703,FS-2026-0703,2026-08-22 05:45:00,2.45,219.16,Toledo,Boiler,B,1,2026-09-11 18:08:51
704,FS-2026-0704,2026-08-03 16:13:00,2.43,391.16,Toledo,Boiler,B,0,2026-09-11 18:08:51
705,FS-2026-0705,2026-08-20 07:33:00,2.11,203.06,Toledo,Boiler,B,1,2026-09-11 18:08:51
706,FS-2026-0706,2026-08-19 08:08:00,1.03,318.08,Toledo,Boiler,A,0,2026-09-11 18:08:51
707,FS-2026-0707,2026-08-08 12:39:00,0.66,373.96,Perrysburg,Flasher,A,1,2026-09-11 18:08:51
708,FS-2026-0708,2026-08-22 21:04:00,2.73,351.03,Perrysburg,Boiler,A,1,2026-09-11 18:08:51
709,FS-2026-0709,2026-08-10 06:23:00,1.28,313.53,Perrysburg,Boiler,B,0,2026-09-11 18:08:51
710,FS-2026-0710,2026-08-15 06:55:00,0.68,233.95,Toledo,Boiler,A,1,2026-09-11 18:08:51
711,FS-2026-0711,2026-08-17 10:13:00,0.69,281.48,Perrysburg,Boiler,A,0,2026-09-11 18:08:51
712,FS-2026-0712,2026-08-10 03:35:00,1.63,222.48,Toledo,Boiler,B,1,2026-09-11 18:08:51
713,FS-2026-0713,2026-08-27 12:40:00,1.43,350.66,Perrysburg,Flasher,B,1,2026-09-11 18:08:51
714,FS-2026-0714,2026-08-03 13:24:00,2.26,398.35,Perrysburg,Flasher,B,0,2026-09-11 18:08:51
715,FS-2026-0715,2026-08-21 14:42:00,1.31,230.59,Toledo,Boiler,B,0,2026-09-11 18:08:51
716,FS-2026-0716,2026-08-16 08:57:00,1.85,318.04,Toledo,Flasher,B,1,2026-09-11 18:08:51
717,FS-2026-0717,2026-08-01 08:12:00,2.09,334.36,Perrysburg,Flasher,B,1,2026-09-11 18:08:51
718,FS-2026-0718,2026-08-28 16:58:00,1.41,382.97,Perrysburg,Boiler,B,0,2026-09-11 18:08:51
719,FS-2026-0719,2026-08-20 22:45:00,2.45,210.28,Toledo,Flasher,A,1,2026-09-11 18:08:51
720,FS-2026-0720,2026-08-18 00:26:00,2.85,381.89,Toledo,Flasher,A,1,2026-09-11 18:08:51
721,FS-2026-0721,2026-08-13 09:41:00,1.91,277.67,Perrysburg,Boiler,A,0,2026-09-11 18:08:51
722,FS-2026-0722,2026-08-15 17:34:00,1.96,229.03,Toledo,Boiler,B,1,2026-09-11 18:08:51
723,FS-2026-0723,2026-08-10 13:01:00,0.79,204.38,Perrysburg,Flasher,A,1,2026-09-11 18:08:51
724,FS-2026-0724,2026-08-18 07:08:00,2.51,333.82,Toledo,Boiler,B,1,2026-09-11 18:08:51
725,FS-2026-0725,2026-08-03 04:39:00,0.78,241.47,Perrysburg,Boiler,B,1,2026-09-11 18:08:51
726,FS-2026-0726,2026-08-25 13:50:00,0.67,329.66,Perrysburg,Boiler,A,0,2026-09-11 18:08:51
727,FS-2026-0727,2026-08-19 07:48:00,2.34,385.6,Perrysburg,Boiler,B,0,2026-09-11 18:08:51
728,FS-2026-0728,2026-08-02 13:08:00,1.59,349.38,Perrysburg,Boiler,B,1,2026-09-11 18:08:51
729,FS-2026-0729,2026-08-05 02:40:00,0.81,265.89,Perrysburg,Boiler,B,0,2026-09-11 18:08:51
730,FS-2026-0730,2026-08-10 09:57:00,2.43,312.68,Toledo,Flasher,A,1,2026-09-11 18:08:51
731,FS-2026-0731,2026-08-30 19:15:00,0.51,287.59,Toledo,Flasher,A,0,2026-09-11 18:08:51
732,FS-2026-0732,2026-08-09 20:50:00,2.58,239.36,Toledo,Flasher,B,1,2026-09-11 18:08:51
733,FS-2026-0733,2026-08-30 00:23:00,0.88,234.44,Toledo,Boiler,B,0,2026-09-11 18:08:51
734,FS-2026-0734,2026-08-05 11:56:00,0.79,246.29,Toledo,Boiler,B,0,2026-09-11 18:08:51
735,FS-2026-0735,2026-08-18 18:18:00,2.59,303.8,Perrysburg,Boiler,B,1,2026-09-11 18:08:51
736,FS-2026-0736,2026-08-03 04:33:00,2.88,321.13,Toledo,Flasher,A,1,2026-09-11 18:08:51
737,FS-2026-0737,2026-08-25 02:41:00,2.92,384.21,Perrysburg,Flasher,B,0,2026-09-11 18:08:51
738,FS-2026-0738,2026-08-04 18:28:00,2.79,213.66,Toledo,Flasher,A,1,2026-09-11 18:08:51
739,FS-2026-0739,2026-08-19 01:20:00,2.99,244.08,Perrysburg,Boiler,A,0,2026-09-11 18:08:51
740,FS-2026-0740,2026-08-23 13:17:00,1.78,253.69,Perrysburg,Flasher,B,0,2026-09-11 18:08:51
741,FS-2026-0741,2026-08-09 05:46:00,2.28,396.7,Perrysburg,Flasher,B,0,2026-09-11 18:08:51
742,FS-2026-0742,2026-08-28 22:24:00,1.92,327.67,Perrysburg,Boiler,A,0,2026-09-11 18:08:51
743,FS-2026-0743,2026-08-04 07:12:00,2.33,390.01,Perrysburg,Flasher,A,1,2026-09-11 18:08:51
744,FS-2026-0744,2026-08-27 14:39:00,1.97,378.87,Toledo,Boiler,B,0,2026-09-11 18:08:51
745,FS-2026-0745,2026-08-11 09:38:00,1.46,336.9,Toledo,Boiler,B,0,2026-09-11 18:08:51
746,FS-2026-0746,2026-08-29 13:06:00,1.29,363.47,Toledo,Boiler,A,0,2026-09-11 18:08:51
747,FS-2026-0747,2026-08-27 08:07:00,1.67,397.78,Perrysburg,Boiler,B,1,2026-09-11 18:08:51
748,FS-2026-0748,2026-08-18 14:42:00,1.88,255.2,Toledo,Flasher,B,1,2026-09-11 18:08:51
749,FS-2026-0749,2026-08-27 23:47:00,0.73,330.21,Toledo,Flasher,B,1,2026-09-11 18:08:51
750,FS-2026-0750,2026-08-17 20:44:00,2.3,329.55,Perrysburg,Flasher,A,1,2026-09-11 18:08:51
751,FS-2026-0751,2026-08-01 15:23:00,1.74,242.27,Toledo,Boiler,A,0,2026-09-11 18:08:51
752,FS-2026-0752,2026-08-07 00:12:00,2.55,266.72,Perrysburg,Boiler,A,1,2026-09-11 18:08:51
753,FS-2026-0753,2026-08-06 10:39:00,0.97,285.28,Perrysburg,Boiler,B,0,2026-09-11 18:08:51
754,FS-2026-0754,2026-08-19 08:13:00,1.87,355.73,Perrysburg,Flasher,A,1,2026-09-11 18:08:51
755,FS-2026-0755,2026-08-03 13:01:00,0.58,389.38,Toledo,Flasher,B,1,2026-09-11 18:08:51
756,FS-2026-0756,2026-08-30 21:07:00,0.83,362.96,Toledo,Flasher,A,1,2026-09-11 18:08:51
757,FS-2026-0757,2026-08-28 16:59:00,2.06,265.53,Toledo,Boiler,A,0,2026-09-11 18:08:51
758,FS-2026-0758,2026-08-01 15:25:00,1.12,366.91,Toledo,Flasher,B,1,2026-09-11 18:08:51
759,FS-2026-0759,2026-08-08 01:44:00,1.26,370.93,Toledo,Flasher,A,0,2026-09-11 18:08:51
760,FS-2026-0760,2026-08-09 18:05:00,1.68,384.74,Perrysburg,Boiler,A,0,2026-09-11 18:08:51
761,FS-2026-0761,2026-08-23 11:10:00,2.97,232.25,Perrysburg,Boiler,B,0,2026-09-11 18:08:51
762,FS-2026-0762,2026-08-11 20:29:00,1.85,309.7,Toledo,Flasher,B,0,2026-09-11 18:08:51
763,FS-2026-0763,2026-08-22 06:13:00,2.57,351.88,Perrysburg,Flasher,A,0,2026-09-11 18:08:51
764,FS-2026-0764,2026-08-06 00:05:00,2.06,342.86,Perrysburg,Flasher,A,0,2026-09-11 18:08:51
765,FS-2026-0765,2026-08-06 18:38:00,1.84,281.87,Toledo,Boiler,B,1,2026-09-11 18:08:51
766,FS-2026-0766,2026-08-19 20:09:00,0.61,200.15,Toledo,Boiler,A,1,2026-09-11 18:08:51
767,FS-2026-0767,2026-08-02 14:11:00,1.71,204.83,Toledo,Boiler,A,1,2026-09-11 18:08:51
768,FS-2026-0768,2026-08-13 07:52:00,2.74,202.91,Perrysburg,Flasher,A,0,2026-09-11 18:08:51
769,FS-2026-0769,2026-08-30 12:54:00,1.61,377.19,Toledo,Boiler,B,1,2026-09-11 18:08:51
770,FS-2026-0770,2026-08-19 02:23:00,2.58,213.37,Perrysburg,Flasher,A,1,2026-09-11 18:08:51
771,FS-2026-0771,2026-08-14 17:48:00,2.47,370.48,Perrysburg,Boiler,B,0,2026-09-11 18:08:51
772,FS-2026-0772,2026-08-12 07:54:00,0.64,261.67,Toledo,Boiler,A,1,2026-09-11 18:08:51
773,FS-2026-0773,2026-08-22 15:13:00,0.85,376.08,Toledo,Flasher,A,1,2026-09-11 18:08:51
774,FS-2026-0774,2026-08-23 06:24:00,2.1,331.51,Perrysburg,Boiler,A,1,2026-09-11 18:08:51
775,FS-2026-0775,2026-08-17 15:37:00,2.1,294.37,Toledo,Flasher,B,1,2026-09-11 18:08:51
776,FS-2026-0776,2026-08-07 12:49:00,2.23,249.61,Toledo,Flasher,B,1,2026-09-11 18:08:51
777,FS-2026-0777,2026-08-16 19:07:00,0.65,264.75,Toledo,Flasher,A,1,2026-09-11 18:08:51
778,FS-2026-0778,2026-08-04 17:31:00,1.44,289.2,Toledo,Boiler,B,0,2026-09-11 18:08:51
779,FS-2026-0779,2026-08-05 09:34:00,1.13,378.25,Perrysburg,Flasher,B,0,2026-09-11 18:08:51
780,FS-2026-0780,2026-08-07 12:38:00,1.73,352.47,Perrysburg,Boiler,A,0,2026-09-11 18:08:51
781,FS-2026-0781,2026-08-29 23:12:00,2.14,348.55,Perrysburg,Flasher,B,0,2026-09-11 18:08:51
782,FS-2026-0782,2026-08-14 06:17:00,2.56,313.53,Toledo,Boiler,B,0,2026-09-11 18:08:51
783,FS-2026-0783,2026-08-06 19:28:00,2.89,317.77,Perrysburg,Flasher,A,0,2026-09-11 18:08:51
784,FS-2026-0784,2026-08-01 03:20:00,2.28,236.36,Toledo,Flasher,B,1,2026-09-11 18:08:51
785,FS-2026-0785,2026-08-16 00:28:00,0.52,276.26,Perrysburg,Flasher,B,1,2026-09-11 18:08:51
786,FS-2026-0786,2026-08-23 21:43:00,1.08,251.97,Toledo,Flasher,A,1,2026-09-11 18:08:51
787,FS-2026-0787,2026-08-03 12:48:00,1.93,349.75,Toledo,Flasher,A,0,2026-09-11 18:08:51
788,FS-2026-0788,2026-08-04 21:01:00,2.53,279.45,Toledo,Flasher,B,1,2026-09-11 18:08:51
789,FS-2026-0789,2026-08-04 20:55:00,0.77,391.14,Perrysburg,Flasher,A,0,2026-09-11 18:08:51
790,FS-2026-0790,2026-08-30 18:07:00,0.96,205.71,Toledo,Flasher,B,1,2026-09-11 18:08:51
791,FS-2026-0791,2026-08-20 03:31:00,1.01,209.0,Toledo,Boiler,A,0,2026-09-11 18:08:51
792,FS-2026-0792,2026-08-25 20:53:00,2.81,373.37,Toledo,Boiler,A,1,2026-09-11 18:08:51
793,FS-2026-0793,2026-08-24 12:33:00,2.36,249.05,Toledo,Boiler,A,1,2026-09-11 18:08:51
794,FS-2026-0794,2026-08-03 20:07:00,1.08,202.83,Toledo,Boiler,B,1,2026-09-11 18:08:51
795,FS-2026-0795,2026-08-27 16:24:00,1.0,315.26,Toledo,Boiler,B,0,2026-09-11 18:08:51
796,FS-2026-0796,2026-08-26 16:09:00,2.19,263.54,Perrysburg,Flasher,A,0,2026-09-11 18:08:51
797,FS-2026-0797,2026-08-15 12:09:00,2.77,261.14,Perrysburg,Boiler,B,1,2026-09-11 18:08:51
798,FS-2026-0798,2026-08-15 22:15:00,2.29,349.35,Toledo,Boiler,B,1,2026-09-11 18:08:51
799,FS-2026-0799,2026-08-29 00:35:00,2.55,244.92,Perrysburg,Flasher,B,1,2026-09-11 18:08:51
800,FS-2026-0800,2026-08-11 06:44:00,0.86,238.87,Perrysburg,Flasher,B,0,2026-09-11 18:08:51
801,FS-2026-0801,2026-08-12 07:44:00,2.42,236.72,Perrysburg,Boiler,A,1,2026-09-11 18:08:51
802,FS-2026-0802,2026-08-18 21:01:00,1.09,204.11,Toledo,Flasher,A,0,2026-09-11 18:08:51
803,FS-2026-0803,2026-08-23 10:13:00,2.42,343.55,Toledo,Flasher,B,0,2026-09-11 18:08:51
804,FS-2026-0804,2026-08-02 06:09:00,2.83,331.26,Perrysburg,Flasher,B,0,2026-09-11 18:08:51
805,FS-2026-0805,2026-08-26 18:14:00,1.64,391.31,Perrysburg,Boiler,A,1,2026-09-11 18:08:51
806,FS-2026-0806,2026-08-08 17:47:00,2.13,220.91,Perrysburg,Boiler,A,1,2026-09-11 18:08:51
807,FS-2026-0807,2026-08-01 12:05:00,1.99,335.9,Toledo,Flasher,B,0,2026-09-11 18:08:51
808,FS-2026-0808,2026-08-29 21:51:00,2.73,302.7,Perrysburg,Flasher,A,0,2026-09-11 18:08:51
809,FS-2026-0809,2026-08-04 16:00:00,2.56,351.46,Perrysburg,Boiler,B,1,2026-09-11 18:08:51
810,FS-2026-0810,2026-08-04 12:31:00,2.17,306.88,Perrysburg,Flasher,B,1,2026-09-11 18:08:51
811,FS-2026-0811,2026-08-27 08:28:00,1.26,227.65,Toledo,Boiler,B,1,2026-09-11 18:08:51
812,FS-2026-0812,2026-08-22 03:17:00,0.97,386.62,Toledo,Boiler,B,1,2026-09-11 18:08:51
813,FS-2026-0813,2026-08-22 11:04:00,0.84,318.61,Toledo,Boiler,A,0,2026-09-11 18:08:51
814,FS-2026-0814,2026-08-03 00:06:00,2.91,320.45,Toledo,Boiler,B,0,2026-09-11 18:08:51
815,FS-2026-0815,2026-08-18 14:22:00,2.8,398.14,Toledo,Boiler,A,0,2026-09-11 18:08:51
816,FS-2026-0816,2026-08-28 03:05:00,0.88,392.03,Perrysburg,Boiler,B,1,2026-09-11 18:08:51
817,FS-2026-0817,2026-08-15 05:14:00,0.68,379.8,Toledo,Boiler,B,1,2026-09-11 18:08:51
818,FS-2026-0818,2026-08-15 15:02:00,2.9,396.75,Toledo,Flasher,A,0,2026-09-11 18:08:51
819,FS-2026-0819,2026-08-30 15:26:00,0.91,234.74,Perrysburg,Flasher,A,1,2026-09-11 18:08:51
820,FS-2026-0820,2026-08-24 03:45:00,2.05,298.78,Toledo,Boiler,B,0,2026-09-11 18:08:51
821,FS-2026-0821,2026-08-29 03:36:00,0.69,363.21,Toledo,Boiler,A,0,2026-09-11 18:08:51
822,FS-2026-0822,2026-08-29 06:42:00,1.07,288.82,Toledo,Boiler,A,1,2026-09-11 18:08:51
823,FS-2026-0823,2026-08-08 11:07:00,2.7,276.55,Perrysburg,Flasher,A,0,2026-09-11 18:08:51
824,FS-2026-0824,2026-08-12 19:42:00,2.89,314.53,Perrysburg,Boiler,A,1,2026-09-11 18:08:51
825,FS-2026-0825,2026-08-28 23:03:00,2.38,216.33,Perrysburg,Boiler,A,1,2026-09-11 18:08:51
826,FS-2026-0826,2026-08-08 02:13:00,1.85,206.5,Perrysburg,Boiler,B,0,2026-09-11 18:08:51
827,FS-2026-0827,2026-08-18 01:16:00,1.09,322.26,Perrysburg,Flasher,B,0,2026-09-11 18:08:51
828,FS-2026-0828,2026-08-07 10:36:00,1.41,291.39,Perrysburg,Flasher,A,0,2026-09-11 18:08:51
829,FS-2026-0829,2026-08-02 04:33:00,1.89,396.8,Perrysburg,Flasher,A,0,2026-09-11 18:08:51
830,FS-2026-0830,2026-08-06 10:47:00,1.56,364.68,Perrysburg,Flasher,B,0,2026-09-11 18:08:51
831,FS-2026-0831,2026-08-17 23:08:00,1.25,210.87,Perrysburg,Boiler,B,0,2026-09-11 18:08:51
832,FS-2026-0832,2026-08-18 10:02:00,1.61,349.89,Perrysburg,Flasher,A,0,2026-09-11 18:08:51
833,FS-2026-0833,2026-08-15 02:08:00,2.62,288.85,Toledo,Flasher,A,1,2026-09-11 18:08:51
834,FS-2026-0834,2026-08-23 01:26:00,1.2,309.52,Perrysburg,Flasher,B,0,2026-09-11 18:08:51
835,FS-2026-0835,2026-08-21 00:34:00,2.58,224.78,Perrysburg,Flasher,A,1,2026-09-11 18:08:51
836,FS-2026-0836,2026-08-03 19:47:00,1.55,217.59,Perrysburg,Boiler,B,1,2026-09-11 18:08:51
837,FS-2026-0837,2026-08-03 10:02:00,1.15,213.85,Perrysburg,Boiler,A,0,2026-09-11 18:08:51
838,FS-2026-0838,2026-08-15 06:22:00,1.6,361.78,Perrysburg,Boiler,A,1,2026-09-11 18:08:51
839,FS-2026-0839,2026-08-16 13:14:00,0.73,340.34,Perrysburg,Boiler,B,1,2026-09-11 18:08:51
840,FS-2026-0840,2026-08-07 03:08:00,1.07,399.33,Toledo,Boiler,B,0,2026-09-11 18:08:51
841,FS-2026-0841,2026-08-22 21:13:00,1.26,299.53,Toledo,Boiler,B,1,2026-09-11 18:08:51
842,FS-2026-0842,2026-08-04 09:28:00,2.41,375.34,Perrysburg,Boiler,A,0,2026-09-11 18:08:51
843,FS-2026-0843,2026-08-21 01:26:00,2.27,326.12,Toledo,Flasher,B,1,2026-09-11 18:08:51
844,FS-2026-0844,2026-08-03 21:12:00,0.66,269.74,Toledo,Boiler,A,1,2026-09-11 18:08:51
845,FS-2026-0845,2026-08-20 15:45:00,2.25,276.41,Perrysburg,Flasher,B,0,2026-09-11 18:08:51
846,FS-2026-0846,2026-08-04 07:59:00,1.72,291.04,Perrysburg,Flasher,A,1,2026-09-11 18:08:51
847,FS-2026-0847,2026-08-29 04:17:00,2.33,377.12,Toledo,Flasher,B,0,2026-09-11 18:08:51
848,FS-2026-0848,2026-08-18 16:37:00,1.17,230.03,Toledo,Boiler,A,0,2026-09-11 18:08:51
849,FS-2026-0849,2026-08-09 20:32:00,2.42,307.57,Perrysburg,Flasher,B,0,2026-09-11 18:08:51
850,FS-2026-0850,2026-08-03 03:09:00,2.69,290.34,Perrysburg,Boiler,A,1,2026-09-11 18:08:51
851,FS-2026-0851,2026-08-16 02:52:00,2.69,360.87,Toledo,Boiler,B,1,2026-09-11 18:08:51
852,FS-2026-0852,2026-08-28 13:43:00,1.34,283.5,Toledo,Boiler,A,1,2026-09-11 18:08:51
853,FS-2026-0853,2026-08-02 17:02:00,1.99,283.52,Perrysburg,Boiler,B,0,2026-09-11 18:08:51
854,FS-2026-0854,2026-08-07 04:19:00,1.64,332.72,Toledo,Boiler,B,1,2026-09-11 18:08:51
855,FS-2026-0855,2026-08-11 19:45:00,2.36,387.85,Perrysburg,Flasher,B,0,2026-09-11 18:08:51
856,FS-2026-0856,2026-08-15 11:13:00,0.76,310.92,Perrysburg,Boiler,B,0,2026-09-11 18:08:51
857,FS-2026-0857,2026-08-23 22:27:00,2.33,222.5,Toledo,Boiler,B,1,2026-09-11 18:08:51
858,FS-2026-0858,2026-08-29 14:19:00,2.02,264.82,Perrysburg,Boiler,A,0,2026-09-11 18:08:51
859,FS-2026-0859,2026-08-10 22:00:00,2.61,278.49,Perrysburg,Boiler,A,1,2026-09-11 18:08:51
860,FS-2026-0860,2026-08-06 05:19:00,1.6,262.97,Perrysburg,Flasher,B,0,2026-09-11 18:08:51
861,FS-2026-0861,2026-08-27 02:49:00,1.62,343.14,Toledo,Flasher,A,1,2026-09-11 18:08:51
862,FS-2026-0862,2026-08-21 21:13:00,1.82,353.77,Perrysburg,Boiler,B,1,2026-09-11 18:08:51
863,FS-2026-0863,2026-08-24 09:10:00,0.67,359.22,Perrysburg,Boiler,B,1,2026-09-11 18:08:51
864,FS-2026-0864,2026-08-06 15:08:00,2.91,345.28,Toledo,Boiler,A,0,2026-09-11 18:08:51
865,FS-2026-0865,2026-08-05 22:31:00,0.75,378.21,Perrysburg,Boiler,A,1,2026-09-11 18:08:51
866,FS-2026-0866,2026-08-27 15:52:00,2.53,210.04,Toledo,Flasher,B,1,2026-09-11 18:08:51
867,FS-2026-0867,2026-08-02 01:34:00,1.72,310.37,Toledo,Flasher,B,1,2026-09-11 18:08:51
868,FS-2026-0868,2026-08-26 16:57:00,2.8,307.39,Toledo,Flasher,B,1,2026-09-11 18:08:51
869,FS-2026-0869,2026-08-27 05:02:00,2.43,380.43,Toledo,Boiler,A,1,2026-09-11 18:08:51
870,FS-2026-0870,2026-08-15 09:25:00,1.5,285.1,Perrysburg,Boiler,A,1,2026-09-11 18:08:51
871,FS-2026-0871,2026-08-29 22:34:00,2.35,354.35,Toledo,Boiler,B,0,2026-09-11 18:08:51
872,FS-2026-0872,2026-08-04 01:59:00,1.28,309.69,Toledo,Boiler,B,0,2026-09-11 18:08:51
873,FS-2026-0873,2026-08-09 14:40:00,2.38,372.15,Toledo,Boiler,A,1,2026-09-11 18:08:51
874,FS-2026-0874,2026-08-24 13:36:00,2.75,248.39,Perrysburg,Boiler,B,0,2026-09-11 18:08:51
875,FS-2026-0875,2026-08-03 17:36:00,2.85,214.64,Toledo,Boiler,B,1,2026-09-11 18:08:51
876,FS-2026-0876,2026-08-28 06:37:00,1.16,254.4,Toledo,Boiler,B,1,2026-09-11 18:08:51
877,FS-2026-0877,2026-08-01 06:15:00,1.0,260.67,Toledo,Flasher,A,1,2026-09-11 18:08:51
878,FS-2026-0878,2026-08-25 23:50:00,2.38,264.79,Toledo,Flasher,B,0,2026-09-11 18:08:51
879,FS-2026-0879,2026-08-25 17:32:00,2.55,319.68,Toledo,Flasher,A,0,2026-09-11 18:08:51
880,FS-2026-0880,2026-08-03 00:58:00,1.49,293.75,Perrysburg,Flasher,A,1,2026-09-11 18:08:51
881,FS-2026-0881,2026-08-09 07:23:00,1.55,266.07,Toledo,Flasher,A,0,2026-09-11 18:08:51
882,FS-2026-0882,2026-08-08 17:22:00,1.44,381.99,Perrysburg,Boiler,A,0,2026-09-11 18:08:51
883,FS-2026-0883,2026-08-24 11:43:00,2.41,348.25,Perrysburg,Boiler,A,1,2026-09-11 18:08:51
884,FS-2026-0884,2026-08-02 20:53:00,1.62,358.49,Perrysburg,Flasher,B,1,2026-09-11 18:08:51
885,FS-2026-0885,2026-08-18 14:34:00,0.62,306.5,Toledo,Flasher,B,0,2026-09-11 18:08:51
886,FS-2026-0886,2026-08-12 04:51:00,2.48,211.95,Perrysburg,Flasher,A,1,2026-09-11 18:08:51
887,FS-2026-0887,2026-08-08 08:00:00,1.34,366.45,Perrysburg,Flasher,A,1,2026-09-11 18:08:51
888,FS-2026-0888,2026-08-27 06:57:00,2.8,332.95,Perrysburg,Flasher,A,0,2026-09-11 18:08:51
889,FS-2026-0889,2026-08-14 05:55:00,0.56,245.82,Perrysburg,Boiler,B,0,2026-09-11 18:08:51
890,FS-2026-0890,2026-08-03 09:04:00,2.32,322.16,Perrysburg,Flasher,A,0,2026-09-11 18:08:51
891,FS-2026-0891,2026-08-28 04:40:00,2.04,360.23,Perrysburg,Flasher,A,0,2026-09-11 18:08:51
892,FS-2026-0892,2026-08-26 09:14:00,2.8,331.99,Perrysburg,Boiler,A,0,2026-09-11 18:08:51
893,FS-2026-0893,2026-08-02 14:36:00,0.81,367.16,Perrysburg,Flasher,B,0,2026-09-11 18:08:51
894,FS-2026-0894,2026-08-24 16:17:00,1.25,273.77,Perrysburg,Boiler,A,0,2026-09-11 18:08:51
895,FS-2026-0895,2026-08-18 23:56:00,2.85,231.19,Toledo,Flasher,B,1,2026-09-11 18:08:51
896,FS-2026-0896,2026-08-29 17:09:00,0.72,380.33,Perrysburg,Boiler,A,1,2026-09-11 18:08:51
897,FS-2026-0897,2026-08-29 21:01:00,1.38,204.72,Perrysburg,Flasher,B,0,2026-09-11 18:08:51
898,FS-2026-0898,2026-08-02 17:27:00,1.76,258.71,Toledo,Flasher,A,1,2026-09-11 18:08:51
899,FS-2026-0899,2026-08-26 00:58:00,1.55,218.24,Perrysburg,Boiler,A,1,2026-09-11 18:08:51
900,FS-2026-0900,2026-08-03 06:18:00,1.31,202.49,Perrysburg,Boiler,A,1,2026-09-11 18:08:51
901,FS-2026-0901,2026-08-20 05:01:00,2.99,309.36,Toledo,Boiler,A,0,2026-09-11 18:08:51
902,FS-2026-0902,2026-08-12 06:39:00,2.22,340.17,Perrysburg,Boiler,A,1,2026-09-11 18:08:51
903,FS-2026-0903,2026-08-28 18:15:00,1.06,360.71,Perrysburg,Flasher,B,1,2026-09-11 18:08:51
904,FS-2026-0904,2026-08-21 13:39:00,1.24,330.61,Toledo,Flasher,B,0,2026-09-11 18:08:51
905,FS-2026-0905,2026-08-22 20:17:00,1.49,274.39,Perrysburg,Boiler,A,1,2026-09-11 18:08:51
906,FS-2026-0906,2026-08-13 18:25:00,1.91,290.57,Toledo,Boiler,B,1,2026-09-11 18:08:51
907,FS-2026-0907,2026-08-14 02:38:00,1.71,322.07,Perrysburg,Boiler,A,0,2026-09-11 18:08:51
908,FS-2026-0908,2026-08-09 17:16:00,0.96,354.53,Toledo,Flasher,B,1,2026-09-11 18:08:51
909,FS-2026-0909,2026-08-29 04:49:00,0.99,226.14,Toledo,Boiler,A,1,2026-09-11 18:08:51
910,FS-2026-0910,2026-08-01 06:37:00,1.92,275.47,Toledo,Boiler,A,1,2026-09-11 18:08:51
911,FS-2026-0911,2026-08-08 04:01:00,0.91,364.03,Toledo,Boiler,B,0,2026-09-11 18:08:51
912,FS-2026-0912,2026-08-11 17:45:00,1.55,255.11,Toledo,Flasher,A,0,2026-09-11 18:08:51
913,FS-2026-0913,2026-08-25 12:41:00,1.23,298.27,Toledo,Flasher,B,0,2026-09-11 18:08:51
914,FS-2026-0914,2026-08-01 17:38:00,2.73,256.94,Toledo,Flasher,B,0,2026-09-11 18:08:51
915,FS-2026-0915,2026-08-20 22:29:00,1.58,272.74,Perrysburg,Flasher,B,1,2026-09-11 18:08:51
916,FS-2026-0916,2026-08-25 03:59:00,1.3,209.29,Toledo,Flasher,B,0,2026-09-11 18:08:51
917,FS-2026-0917,2026-08-26 02:30:00,1.75,248.29,Toledo,Boiler,B,0,2026-09-11 18:08:51
918,FS-2026-0918,2026-08-09 19:36:00,2.84,396.7,Toledo,Flasher,A,1,2026-09-11 18:08:51
919,FS-2026-0919,2026-08-16 09:07:00,1.82,278.36,Perrysburg,Flasher,A,1,2026-09-11 18:08:51
920,FS-2026-0920,2026-08-04 13:26:00,0.61,276.36,Perrysburg,Flasher,B,1,2026-09-11 18:08:51
921,FS-2026-0921,2026-08-19 11:54:00,2.75,251.42,Toledo,Boiler,B,1,2026-09-11 18:08:51
922,FS-2026-0922,2026-08-16 19:40:00,2.27,214.2,Perrysburg,Boiler,B,0,2026-09-11 18:08:51
923,FS-2026-0923,2026-08-11 04:43:00,1.09,342.62,Perrysburg,Flasher,A,0,2026-09-11 18:08:51
924,FS-2026-0924,2026-08-06 13:29:00,2.41,368.01,Perrysburg,Boiler,A,1,2026-09-11 18:08:51
925,FS-2026-0925,2026-08-16 07:11:00,0.97,231.39,Perrysburg,Flasher,B,1,2026-09-11 18:08:51
926,FS-2026-0926,2026-08-28 04:23:00,1.1,352.74,Toledo,Flasher,B,1,2026-09-11 18:08:51
927,FS-2026-0927,2026-08-17 07:57:00,1.6,356.98,Perrysburg,Boiler,B,1,2026-09-11 18:08:51
